Date,Close/Last,Volume,Open,High,Low
07/18/2018,$42.14,4496460,$42.57,$42.64,$41.9699
07/17/2018,$42.57,4847054,$43.04,$43.32,$42.49
07/16/2018,$43.04,5389470,$43.42,$43.42,$43.01
07/13/2018,$43.27,3475093,$43.74,$43.79,$43.2
07/12/2018,$43.66,4189516,$43.81,$43.81,$43.5125
07/11/2018,$43.65,5674646,$43.5,$43.91,$43.26
07/10/2018,$43.72,8458847,$44.97,$45.01,$43.64
07/09/2018,$45.09,6183657,$44.91,$45.32,$44.5401
07/06/2018,$45.03,5933450,$44.19,$46.48,$44.12
07/05/2018,$44.18,3491949,$43.9,$44.2,$43.56
07/03/2018,$43.97,3156914,$43.7,$44.38,$43.51
07/02/2018,$43.74,5181897,$42.71,$43.81,$42.44
06/29/2018,$42.56,4030033,$42.71,$42.95,$42.3
06/28/2018,$42.71,3426108,$42.49,$42.94,$42.13
06/27/2018,$42.47,4346900,$42.6,$42.84,$42.37
06/26/2018,$42.62,7817476,$42.27,$43.0698,$42.1
06/25/2018,$42.29,5704923,$42.8,$42.98,$41.65
06/22/2018,$42.92,16548150,$40.44,$43.03,$40.44
06/21/2018,$40.53,6326677,$40.05,$41.08,$39.77
06/20/2018,$40,4923973,$40.14,$40.84,$39.93
06/19/2018,$39.89,7098179,$39.95,$40.34,$39.515
06/18/2018,$39.79,6812530,$39.36,$40.14,$39.24
06/15/2018,$40.2,10191980,$39.93,$41.03,$39.26
06/14/2018,$39.89,6091773,$39.67,$40.23,$39.55
06/13/2018,$39.38,7336721,$39.35,$39.97,$39.165
06/12/2018,$39.29,8426366,$39.82,$40.19,$39.24
06/11/2018,$39.76,12642800,$38.38,$40.05,$38.01
06/08/2018,$41.45,2666305,$41.75,$41.81,$41.28
06/07/2018,$41.67,3321722,$41.22,$42.2,$41.22
06/06/2018,$41.15,4111450,$42.05,$42.225,$41.0601
06/05/2018,$41.98,2656599,$41.98,$42.3,$41.63
06/04/2018,$42,3358904,$42.4,$42.89,$41.9
06/01/2018,$42.27,3493237,$43.33,$43.33,$41.89
05/31/2018,$43.33,5331411,$43.14,$43.79,$42.79
05/30/2018,$43.09,5484101,$42.27,$43.22,$41.94
05/29/2018,$42.34,5753746,$43.45,$43.86,$42.33
05/25/2018,$44.66,2924106,$43.92,$44.96,$43.71
05/24/2018,$43.83,2038158,$43.91,$43.91,$43.34
05/23/2018,$43.85,3206397,$43.68,$44.0019,$43.2939
05/22/2018,$43.63,3069274,$43.31,$43.83,$43.23
05/21/2018,$43.21,4153131,$42.84,$43.45,$42.62
05/18/2018,$42.78,4660253,$42.49,$42.87,$41.81
05/17/2018,$42.22,4979226,$42.73,$43.175,$42.19
05/16/2018,$42.58,4745638,$43.05,$43.115,$42.4
05/15/2018,$42.95,2753206,$42.97,$43.36,$42.77
05/14/2018,$43.23,2767728,$43.15,$43.695,$43.04
05/11/2018,$43.32,3947764,$43.45,$43.71,$42.86
05/10/2018,$43.38,3614008,$43.11,$43.42,$42.63
05/09/2018,$42.59,3417147,$42.93,$43.2,$42.35
05/08/2018,$42.77,5427667,$44.46,$44.46,$42.3
05/07/2018,$44.62,2451224,$44.78,$45.08,$44.53
05/04/2018,$44.88,3031812,$44.6,$45.255,$44.37
05/03/2018,$44.37,5649547,$45.48,$45.81,$43.75
05/02/2018,$45.87,3940756,$46.25,$46.59,$45.675
05/01/2018,$46.27,2885566,$46.12,$46.58,$45.99
04/30/2018,$46.1,3897606,$46.83,$46.94,$45.995
04/27/2018,$46.63,2548933,$45.68,$47.13,$45.66
04/26/2018,$46.29,3652784,$46.3,$46.37,$45.64
04/25/2018,$46.34,3808119,$46.09,$46.47,$45.46
04/24/2018,$46.3,5968146,$45.8,$48.9,$45.48
04/23/2018,$45.57,3535781,$45.8,$45.965,$45.24
04/20/2018,$45.73,5167937,$46.59,$46.59,$45.67
04/19/2018,$46.5,4197258,$46.44,$46.83,$46.01
04/18/2018,$46.45,4031514,$46.95,$47.36,$46.45
04/17/2018,$46.8,7157465,$45.77,$47,$45.7
04/16/2018,$45.59,3860378,$45.44,$45.66,$45.02
04/13/2018,$45.34,3444592,$44.85,$45.63,$44.85
04/12/2018,$44.63,5021816,$44.81,$45.35,$44.5
04/11/2018,$44.8,3316828,$44.14,$44.83,$44.14
04/10/2018,$44.15,4281036,$44.54,$44.7,$44.025
04/09/2018,$44.43,3284615,$44,$44.84,$43.94
04/06/2018,$43.97,4021064,$44.28,$44.49,$43.81
04/05/2018,$44.03,2854927,$43.55,$44.16,$43.13
04/04/2018,$43.46,3040429,$43.53,$43.67,$42.82
04/03/2018,$43.68,2343960,$43.32,$43.855,$42.93
04/02/2018,$43.33,2271400,$43.97,$44.05,$42.99
03/29/2018,$43.93,3474570,$43.3,$44.22,$43.22
03/28/2018,$43.24,3684476,$44,$44.19,$42.98
03/27/2018,$43.94,3837989,$43.05,$44.24,$42.72
03/26/2018,$42.87,8519771,$43.39,$43.5,$42.64
03/23/2018,$43.08,3339196,$44.17,$44.18,$42.94
03/22/2018,$44.13,4323186,$43.07,$44.65,$42.78
03/21/2018,$42.96,4469699,$43.53,$43.6,$42.46
03/20/2018,$43.45,4687134,$44.5,$44.65,$42.255
03/19/2018,$44.48,3058241,$45.05,$45.16,$44.26
03/16/2018,$45.08,7609157,$44.22,$45.19,$44.22
03/15/2018,$44.17,4909174,$44.22,$44.72,$43.84
03/14/2018,$44.17,11014680,$45.04,$45.7,$43.56
03/13/2018,$45.1,12896300,$42.63,$45.68,$41.97
03/12/2018,$42.42,4985519,$41.99,$42.44,$41.79
03/09/2018,$42.03,3644104,$41.66,$42.04,$41.56
03/08/2018,$41.73,2624138,$41.14,$41.81,$41.1
03/07/2018,$41.12,6287759,$42.36,$42.6099,$41.1
03/06/2018,$42.42,6320372,$41.93,$42.67,$41.5363
03/05/2018,$41.95,4781027,$40.72,$42.15,$40.22
03/02/2018,$40.72,4818286,$41,$41.58,$40.6
03/01/2018,$41.26,7259548,$41.09,$42.52,$41.09
02/28/2018,$41.09,7477496,$40.45,$41.45,$40.06
02/27/2018,$40.23,5602706,$41.13,$41.66,$40.23
02/26/2018,$41.06,8214973,$41.19,$41.78,$40.94
02/23/2018,$41.14,3302361,$40.25,$41.19,$40.24
02/22/2018,$40.09,4311625,$39.93,$40.35,$39.79
02/21/2018,$39.79,6721667,$39.98,$40.6254,$39.77
02/20/2018,$40.01,4056717,$40.3,$40.51,$39.74
02/16/2018,$40.4,3987889,$40.07,$40.56,$39.875
02/15/2018,$39.96,4869300,$39.34,$39.99,$39.245
02/14/2018,$39.08,4740966,$39.48,$39.96,$39.05
02/13/2018,$39.83,8629943,$39.22,$40.08,$38.99
02/12/2018,$39.34,6050523,$38.63,$39.585,$38.29
02/09/2018,$38.57,7355818,$38.45,$38.8526,$37.3
02/08/2018,$38.24,6015820,$39.36,$39.5,$38.23
02/07/2018,$39.48,5688127,$39.82,$40.345,$39.33
02/06/2018,$39.86,7732359,$40,$40.09,$38.45
02/05/2018,$40.3,4985288,$41.55,$41.695,$40.3
02/02/2018,$41.44,5663508,$42.1,$42.29,$41.18
02/01/2018,$42.57,15222670,$42.45,$47,$41.86
01/31/2018,$42.43,7132749,$42.09,$42.55,$41.67
01/30/2018,$41.98,7494578,$42.93,$43.02,$41.81
01/29/2018,$42.98,2736326,$43.27,$43.4727,$42.95
01/26/2018,$43.54,4230333,$43.77,$43.9,$43.32
01/25/2018,$43.49,5604051,$43.69,$43.91,$43.22
01/24/2018,$43.68,5526346,$43.82,$44.38,$43.52
01/23/2018,$43.84,4462586,$43.85,$44.17,$43.75
01/22/2018,$43.94,4912967,$44.5,$44.7,$43.81
01/19/2018,$44.39,4308155,$44.59,$44.775,$44.31
01/18/2018,$44.5,6933538,$44.02,$44.61,$43.95
01/17/2018,$44.2,4278315,$44.12,$44.32,$43.935
01/16/2018,$44.02,4517955,$43.99,$44.26,$43.77
01/12/2018,$43.82,6279181,$43.85,$44.06,$43.6
01/11/2018,$43.88,5697728,$44.55,$44.67,$43.68
01/10/2018,$44.55,6916527,$44.49,$44.8,$43.9357
01/09/2018,$44.84,6127600,$45.21,$45.21,$44.71
01/08/2018,$45.23,6556284,$44.29,$45.29,$44.13
01/05/2018,$44.29,6407048,$43.72,$44.465,$43.51
01/04/2018,$43.52,10027110,$43.73,$44.1,$43.37
01/03/2018,$43.77,6511957,$44.32,$44.67,$43.67
01/02/2018,$44.49,7915219,$44.34,$44.53,$43.48
12/29/2017,$44.83,4153414,$44.85,$45,$44.6
12/28/2017,$44.81,5924125,$44.86,$45.19,$44.63
12/27/2017,$44.68,7581470,$44.47,$45.03,$44.45
12/26/2017,$44.45,8469955,$44.77,$45.06,$44.27
12/22/2017,$44.57,10938160,$44.64,$45.09,$44.3601
12/21/2017,$44.5,52386520,$43.08,$44.82,$41.6101
12/20/2017,$51.12,5755711,$52,$52.44,$51
12/19/2017,$52.05,3638018,$52.46,$53.18,$52.01
12/18/2017,$52.5,4234922,$52.8,$53.04,$52.42
12/15/2017,$53.05,5757267,$52.96,$53.47,$52.89
12/14/2017,$52.72,2451572,$53.02,$53.18,$52.66
12/13/2017,$53.09,4851028,$53.67,$53.79,$52.94
12/12/2017,$53.43,3504268,$53.48,$53.88,$53.32
12/11/2017,$53.71,4089984,$53.32,$53.735,$52.74
12/08/2017,$53.46,3287113,$52.88,$53.46,$52.61
12/07/2017,$52.96,4303809,$53.06,$53.15,$52.48
12/06/2017,$53.06,4275095,$53.8,$53.89,$53.03
12/05/2017,$53.6,4675763,$53.65,$53.71,$52.6
12/04/2017,$53.52,4594245,$54.28,$54.42,$53.37
12/01/2017,$54.13,5272109,$54.2,$54.66,$53.52
11/30/2017,$54.24,11073730,$55.07,$55.275,$53.01
11/29/2017,$55.06,3996893,$54.88,$55.22,$54.44
11/28/2017,$55.05,6209227,$54.38,$55.35,$54.255
11/27/2017,$54.19,3104517,$54,$54.25,$53.73
11/24/2017,$54.06,1865296,$54.01,$54.1,$53.82
11/22/2017,$53.89,4241398,$53.78,$54.39,$53.43
11/21/2017,$53.73,10975210,$52.75,$54.02,$52.46
11/20/2017,$52.65,8780804,$54,$54.23,$52.65
11/17/2017,$54,7720970,$55.01,$55.25,$54
11/16/2017,$55.15,5874699,$55.63,$55.66,$55.13
11/15/2017,$55.63,5128973,$56.82,$56.9,$55.54
11/14/2017,$56.61,6677667,$56.71,$56.89,$56.25
11/13/2017,$56.89,5047547,$56.92,$57.11,$56.48
11/10/2017,$56.95,5597348,$55.58,$57.02,$55.5
11/09/2017,$55.95,4783484,$55.72,$56.34,$55.45
11/08/2017,$55.83,6035088,$56.2,$56.61,$55.68
11/07/2017,$56.3,4986162,$56.99,$57,$56.19
11/06/2017,$56.77,3449702,$56.5,$56.9582,$56.23
11/03/2017,$56.8,5250125,$56.68,$57.01,$56.04
11/02/2017,$56.65,4879342,$57.9,$57.9899,$55.9
11/01/2017,$57.24,4444620,$57.61,$57.68,$56.91
10/31/2017,$57.77,5332023,$57.26,$58.38,$56.97
10/30/2017,$57.27,4254354,$57.01,$57.57,$56.7
10/27/2017,$57.13,3027845,$56.7,$57.28,$56.59
10/26/2017,$56.74,3300517,$56.98,$57.34,$56.64
10/25/2017,$56.68,6567761,$56.85,$57.14,$56.38
10/24/2017,$57.11,5589453,$57.27,$57.53,$56.95
10/23/2017,$57.26,6345072,$57.74,$57.84,$57.03
10/20/2017,$57.86,7757964,$57.34,$58.37,$57.29
10/19/2017,$57,9864151,$56.83,$57.55,$56.54
10/18/2017,$56.44,12400710,$57.71,$57.89,$56.41
10/17/2017,$57.44,27728350,$55.4,$59.5,$54.46
10/16/2017,$53.43,39269470,$57.28,$57.48,$49.83
10/13/2017,$57.72,29203400,$63.95,$64.06,$56.13
10/12/2017,$64.5,12981550,$69.29,$69.35,$64.42
10/11/2017,$69.15,4473577,$69.08,$69.67,$68.665
10/10/2017,$69.19,2004710,$68.76,$69.32,$68.531
10/09/2017,$68.65,963903,$68.9,$68.95,$68.57
10/06/2017,$68.84,2201365,$68.93,$68.95,$68.59
10/05/2017,$69.07,1783717,$69.16,$69.32,$68.72
10/04/2017,$69.2,2276181,$68.45,$69.205,$68.28
10/03/2017,$68.31,2576852,$67.99,$68.36,$67.61
10/02/2017,$68.13,1524968,$68.29,$68.53,$68.01
09/29/2017,$68.09,3113056,$68.08,$68.25,$67.73
09/28/2017,$68.05,2349828,$67.41,$68.13,$67.26
09/27/2017,$67.97,2612526,$68.65,$68.91,$67.52
09/26/2017,$69.04,2321343,$68.98,$69.35,$68.86
09/25/2017,$69.29,1959707,$68.89,$69.37,$68.68
09/22/2017,$68.9,2867787,$69.45,$69.45,$68.77
09/21/2017,$69.18,2340628,$69.11,$69.34,$68.91
09/20/2017,$69.05,2700729,$69.47,$69.66,$68.66
09/19/2017,$69.28,1693967,$69.68,$69.76,$69.25
09/18/2017,$69.65,1484572,$70.27,$70.33,$69.19
09/15/2017,$70.28,3026039,$70.16,$70.38,$69.96
09/14/2017,$70.09,1944648,$69.47,$70.16,$69.25
09/13/2017,$69.55,2544908,$70.09,$70.16,$69.47
09/12/2017,$70.16,1964123,$71.45,$71.49,$69.795
09/11/2017,$71.56,1619083,$70.63,$71.57,$70.62
09/08/2017,$70.64,1383253,$70.23,$70.77,$70.0308
09/07/2017,$70.31,1539291,$69.89,$70.38,$69.74
09/06/2017,$69.68,2595033,$70.08,$70.09,$69.6
09/05/2017,$69.84,3375123,$69.94,$70.12,$69.55
09/01/2017,$69.87,1552208,$70.46,$70.54,$69.71
08/31/2017,$70.38,2498337,$70.2,$70.42,$70.01
08/30/2017,$70.11,1200931,$70.19,$70.33,$70.04
08/29/2017,$70.26,1051578,$70.2,$70.58,$70.15
08/28/2017,$70.31,3101972,$70.3,$70.44,$69.9601
08/25/2017,$70.08,1347178,$70,$70.345,$69.82
08/24/2017,$69.78,1035667,$69.87,$70.04,$69.6817
08/23/2017,$69.9,1066341,$69.62,$69.91,$69.4301
08/22/2017,$69.67,2269622,$69.43,$69.67,$69.19
08/21/2017,$69.35,868545,$69.24,$69.52,$69.06
08/18/2017,$69.14,2069248,$69.06,$69.49,$68.75
08/17/2017,$68.98,1210584,$69.53,$69.69,$68.95
08/16/2017,$69.56,1327534,$69.43,$69.68,$69.18
08/15/2017,$69.35,1732254,$68.92,$69.64,$68.53
08/14/2017,$69.17,1296866,$68.98,$69.28,$68.82
08/11/2017,$69.02,2199929,$69.25,$69.41,$68.83
08/10/2017,$69.13,1613121,$68.9,$69.31,$68.68
08/09/2017,$69.02,1625093,$69.46,$69.46,$68.895
08/08/2017,$69.25,1416143,$68.75,$69.26,$68.63
08/07/2017,$68.94,1456716,$68.54,$68.98,$68.24
08/04/2017,$68.55,1281250,$68.64,$68.88,$68.1076
08/03/2017,$68.91,1923892,$68.34,$68.99,$68.2
08/02/2017,$68.39,1732720,$67.94,$68.43,$67.575
08/01/2017,$68.22,1892970,$67.51,$68.23,$67.41
07/31/2017,$67.69,1443721,$67.52,$67.87,$67.27
07/28/2017,$67.45,1423527,$67.48,$67.78,$67.16
07/27/2017,$67.55,2842161,$68.18,$68.18,$67.33
07/26/2017,$67.9,2055972,$67.42,$67.9,$67.21
07/25/2017,$67.51,2413104,$67.82,$67.96,$67.5
07/24/2017,$67.9,2212469,$68.21,$68.28,$67.68
07/21/2017,$68.26,1525415,$67.52,$68.27,$67.35
07/20/2017,$67.64,2442792,$67.27,$67.79,$67.13
07/19/2017,$67.1,1395992,$66.8,$67.1,$66.55
07/18/2017,$66.63,2090751,$66.66,$66.73,$66.46
07/17/2017,$66.48,1138959,$66.34,$66.52,$66.11
07/14/2017,$66.35,2406274,$66.63,$66.89,$66.23
07/13/2017,$66.2,5121475,$65.33,$66.7,$65.22
07/12/2017,$65.04,2728213,$65.64,$65.68,$64.98
07/11/2017,$65.05,1707069,$65.2,$65.37,$64.84
07/10/2017,$65.06,1607752,$65.47,$65.56,$65.02
07/07/2017,$65.32,1434149,$65.26,$65.595,$65.12
07/06/2017,$65.21,2894083,$65.21,$65.58,$65.06
07/05/2017,$65.44,1836564,$65.72,$65.93,$65.2
07/03/2017,$65.62,1525392,$66.52,$66.62,$65.62
06/30/2017,$66.37,3148802,$66.27,$66.88,$66.17
06/29/2017,$66.1,3258593,$65.74,$66.325,$65.43
06/28/2017,$66.1,2683951,$66.72,$66.89,$66.03
06/27/2017,$67.04,2266474,$67.82,$68.07,$67.02
06/26/2017,$68.12,1962881,$68.17,$68.64,$67.845
06/23/2017,$68.03,2768355,$68.76,$68.86,$67.89
06/22/2017,$68.81,1524071,$69.05,$69.405,$68.755
06/21/2017,$69.18,1761747,$69.28,$69.42,$68.86
06/20/2017,$69.22,1216773,$69.12,$69.31,$68.92
06/19/2017,$69.03,2979762,$69.23,$69.36,$68.84
06/16/2017,$69.16,4509103,$69.42,$69.53,$69.01
06/15/2017,$69.06,4010766,$68.15,$69.24,$68.07
06/14/2017,$68.35,2995207,$67.98,$68.61,$67.65
06/13/2017,$67.46,1965081,$67.33,$67.57,$67.07
06/12/2017,$67.33,2567781,$68.29,$68.35,$67.08
06/09/2017,$68.41,2750182,$68.18,$68.645,$67.84
06/08/2017,$68.49,2735619,$68.91,$69.02,$67.93
06/07/2017,$69.02,1688408,$68.7,$69.19,$68.57
06/06/2017,$68.68,2149493,$68.92,$68.92,$68.55
06/05/2017,$68.72,1377024,$68.79,$69.04,$68.68
06/02/2017,$68.85,2371729,$70.32,$70.32,$68.69
06/01/2017,$68.89,2883929,$68.29,$68.92,$68.02
05/31/2017,$68.38,3183321,$67.97,$68.48,$67.93
05/30/2017,$67.89,1958409,$67.35,$68.11,$67.12
05/26/2017,$67.37,4077071,$67.32,$67.695,$67.21
05/25/2017,$67.29,5289281,$66.35,$67.45,$66.06
05/24/2017,$66.23,2477598,$66.3,$66.495,$66.13
05/23/2017,$66.16,2990364,$65.95,$66.7,$65.83
05/22/2017,$65.93,2847475,$65.4,$66.16,$65.28
05/19/2017,$65.54,3901385,$65.73,$65.86,$65.24
05/18/2017,$65.63,3335692,$65.57,$66.14,$65.15
05/17/2017,$65.33,4719969,$65.8,$66.08,$65.14
05/16/2017,$65.55,4067150,$66.55,$66.66,$65.53
05/15/2017,$66.46,1689604,$66.34,$66.775,$66.18
05/12/2017,$66.33,2227667,$66,$66.48,$65.96
05/11/2017,$65.92,4307343,$66.25,$66.31,$65.33
05/10/2017,$66.49,3011113,$66.83,$67.05,$65.84
05/09/2017,$66.77,1716382,$66.96,$67.08,$66.62
05/08/2017,$66.97,1443912,$67.27,$67.29,$66.83
05/05/2017,$67.14,2352059,$67.19,$67.37,$66.84
05/04/2017,$66.96,1823436,$66.71,$67.03,$66.52
05/03/2017,$66.77,2477685,$66.73,$67.23,$66.55
05/02/2017,$66.79,2883021,$66.78,$67.37,$66.14
05/01/2017,$66.46,2639305,$67.08,$67.08,$66.165
04/28/2017,$67.05,3693113,$67.26,$67.3,$66.6
04/27/2017,$67.28,2028077,$67.09,$67.7,$66.96
04/26/2017,$67,2349699,$67.49,$67.68,$67
04/25/2017,$67.66,2065785,$67.52,$67.805,$67.3
04/24/2017,$67.79,2523444,$67.19,$67.83,$67.07
04/21/2017,$67.33,2200157,$66.97,$67.6133,$66.94
04/20/2017,$67.15,2029005,$67.37,$67.37,$66.7101
04/19/2017,$67.54,2883178,$67.47,$67.74,$67.29
04/18/2017,$67.53,1493013,$67.5,$67.81,$67.2638
04/17/2017,$67.48,1241404,$67.1,$67.49,$67.07
04/13/2017,$67.14,1429619,$67.45,$67.51,$66.82
04/12/2017,$67.52,1824203,$66.76,$67.55,$66.67
04/11/2017,$67.01,1234882,$67,$67.06,$66.55
04/10/2017,$67.07,1607620,$67.01,$67.13,$66.61
04/07/2017,$67.01,1658752,$67.48,$67.59,$66.92
04/06/2017,$67.36,2230795,$67.26,$67.55,$67.16
04/05/2017,$67.48,3077746,$66.8,$67.55,$66.66
04/04/2017,$66.92,1360006,$66.49,$67.1,$66.3
04/03/2017,$66.54,1839092,$66.33,$66.6,$65.795
03/31/2017,$66.36,1951255,$66.34,$66.8,$66.34
03/30/2017,$66.36,1536686,$66.35,$66.53,$66.01
03/29/2017,$66.63,1363866,$66.83,$66.87,$66.53
03/28/2017,$67.34,2690509,$67.23,$67.4,$66.94
03/27/2017,$67.19,3474676,$67.99,$68.17,$66.935
03/24/2017,$67.86,2590564,$67.42,$68.29,$67.39
03/23/2017,$67.54,1898107,$67.72,$68.16,$67.34
03/22/2017,$67.46,2218004,$67.55,$68.25,$67.26
03/21/2017,$67.31,2682636,$66.24,$67.45,$66.21
03/20/2017,$66.16,1660964,$66.59,$66.91,$65.99
03/17/2017,$66.59,3267218,$66.22,$66.98,$66.12
03/16/2017,$66.02,2504070,$66.65,$66.65,$65.85
03/15/2017,$66.87,2241926,$65.85,$67.13,$65.78
03/14/2017,$65.67,1603214,$65.68,$65.9,$65.31
03/13/2017,$65.75,1900282,$65.57,$65.82,$65.27
03/10/2017,$65.63,2349239,$65.52,$65.85,$65.2
03/09/2017,$65.13,1655130,$65.2,$65.57,$65.1101
03/08/2017,$65.16,2430824,$65.58,$65.62,$65.015
03/07/2017,$66.26,1961867,$65.68,$66.405,$65.635
03/06/2017,$65.76,2808061,$65.87,$66.1,$65.65
03/03/2017,$66.07,2771919,$66.26,$66.26,$65.43
03/02/2017,$66.18,2762413,$65.74,$66.7,$65.6018
03/01/2017,$65.85,3499729,$65.99,$66.58,$65.6268
02/28/2017,$66.75,2404100,$66.24,$66.93,$66.02
02/27/2017,$66.12,1402926,$66.35,$66.37,$65.9
02/24/2017,$66.33,2748855,$65.7,$66.35,$65.55
02/23/2017,$65.41,2069229,$64.99,$65.56,$64.87
02/22/2017,$64.76,1805367,$64.7,$64.93,$64.35
02/21/2017,$64.64,1829562,$63.92,$64.79,$63.6
02/17/2017,$63.92,2501730,$63.62,$64.2,$63.54
02/16/2017,$63.39,2473145,$63.75,$63.95,$63.01
02/15/2017,$62.94,1897332,$62.85,$63.21,$62.3
02/14/2017,$63.32,2012068,$63.55,$63.8,$62.93
02/13/2017,$63.69,2034889,$63.27,$63.75,$63.1001
02/10/2017,$63.35,1329537,$62.55,$63.5,$62.42
02/09/2017,$62.89,1802557,$63,$63.4,$62.71
02/08/2017,$63.17,2835309,$62.51,$63.62,$62.44
02/07/2017,$61.83,908102,$61.72,$61.95,$61.54
02/06/2017,$61.63,993048,$61.66,$61.92,$61.45
02/03/2017,$61.59,1907606,$61.84,$62.07,$61.41
02/02/2017,$61.95,1990851,$61.18,$62,$60.99
02/01/2017,$60.89,1787837,$61.39,$61.55,$60.61
01/31/2017,$61.89,2618504,$60.74,$61.91,$60.5631
01/30/2017,$60.58,1538834,$60.84,$60.92,$60.17
01/27/2017,$60.62,1375692,$60.96,$61.02,$60.57
01/26/2017,$60.76,1570361,$60.79,$61.3,$60.555
01/25/2017,$60.84,1355084,$60.6,$60.87,$60.46
01/24/2017,$60.89,1775842,$60.93,$61.08,$60.71
01/23/2017,$60.99,1917457,$61.5,$61.63,$60.97
01/20/2017,$61.36,1763952,$61.31,$61.59,$60.97
01/19/2017,$61.1,1892379,$60.98,$61.71,$60.95
01/18/2017,$61.46,2107849,$61.5,$61.76,$61.36
01/17/2017,$61.78,2505323,$60.75,$61.82,$60.75
01/13/2017,$60.58,1684275,$60.6,$60.91,$60.19
01/12/2017,$60.61,2496262,$60.82,$60.98,$60.12
01/11/2017,$60.88,2475967,$60.23,$61.09,$60.18
01/10/2017,$60.07,1495406,$60.33,$60.48,$59.89
01/09/2017,$60.3,1939980,$61.2,$61.425,$60.2
01/06/2017,$61.22,3099923,$60.34,$61.35,$60.13
01/05/2017,$60.54,3938976,$60.66,$61.39,$60.18
01/04/2017,$60.59,1787997,$60.61,$60.975,$60.25
01/03/2017,$60.37,1731285,$60.81,$60.82,$60.08
12/30/2016,$60.77,1678296,$61.12,$61.23,$60.55
12/29/2016,$61.09,1080562,$60.25,$61.21,$60.12
12/28/2016,$60.08,978683,$60.73,$60.73,$60.01
12/27/2016,$61.18,909350,$60.86,$61.34,$60.66
12/23/2016,$61.19,703633,$61.39,$61.52,$60.97
12/22/2016,$61.28,966170,$61.07,$61.36,$60.86
12/21/2016,$61.12,1505580,$61.07,$61.535,$61.07
12/20/2016,$61.13,2090231,$60.74,$61.25,$60.63
12/19/2016,$60.82,2349215,$61.43,$61.47,$60.655
12/16/2016,$61.04,4472963,$60.15,$61.15,$60.15
12/15/2016,$60.01,1927446,$59.46,$60.1,$59.36
12/14/2016,$59.5,3074349,$60.88,$61.23,$59.36
12/13/2016,$60.59,2624031,$60.1,$60.78,$60.05
12/12/2016,$59.82,3114237,$59.07,$59.98,$58.89
12/09/2016,$59.33,3849639,$59.19,$59.7,$58.96
12/08/2016,$59.19,1854847,$58.44,$59.24,$58.06
12/07/2016,$58.8,2023869,$58.62,$59.11,$58.55
12/06/2016,$58.38,1664114,$58.55,$58.87,$58.18
12/05/2016,$58.38,2864227,$58.04,$58.38,$57.64
12/02/2016,$58.28,2343089,$58.5,$58.94,$57.97
12/01/2016,$58.04,2306610,$58.47,$58.51,$57.6
11/30/2016,$58.8,3441938,$59.75,$60.02,$58.79
11/29/2016,$60.46,3046836,$60.62,$61.23,$60.42
11/28/2016,$60.74,2055299,$59.59,$61.04,$59.59
11/25/2016,$59.29,1726114,$58.93,$59.47,$58.93
11/23/2016,$58.71,1222675,$58.68,$59.27,$58.6
11/22/2016,$59.32,2342205,$59.12,$59.44,$58.95
11/21/2016,$59.16,1417716,$58.46,$59.22,$58.38
11/18/2016,$58.38,1916479,$58.65,$58.97,$58.135
11/17/2016,$58.67,2424656,$58.64,$59.19,$58.6
11/16/2016,$58.71,1352706,$59.18,$59.44,$58.26
11/15/2016,$59.1,2370944,$58.37,$59.18,$58.22
11/14/2016,$58.15,5576737,$58.18,$58.41,$57.63
11/11/2016,$58.48,3013026,$58.54,$59.15,$58.2249
11/10/2016,$58.5,4578637,$59,$59.45,$58.03
11/09/2016,$59.41,3520013,$60.83,$60.8518,$59.34
11/08/2016,$62.02,2327300,$61.21,$62.23,$61.14
11/07/2016,$61.09,3278381,$60.36,$61.1,$59.5
11/04/2016,$59.83,2833276,$61.4,$61.75,$59.77
11/03/2016,$60.2,3201354,$60.14,$60.47,$59.8
11/02/2016,$60.26,3177545,$60.94,$60.96,$59.86
11/01/2016,$61.21,2685810,$62.1,$62.11,$61.01
10/31/2016,$62.12,2933956,$61.25,$62.685,$61.23
10/28/2016,$60.99,1869955,$60.81,$61.185,$60.54
10/27/2016,$60.7,1256296,$60.67,$60.81,$60.19
10/26/2016,$60.92,1565583,$60.7,$61.16,$60.38
10/25/2016,$60.79,1564595,$60.36,$60.8,$60.275
10/24/2016,$60.51,1394241,$60.57,$60.7,$60.19
10/21/2016,$60.31,1311436,$60.53,$60.71,$60.05
10/20/2016,$60.84,1532847,$60.98,$61.26,$60.69
10/19/2016,$60.89,2083584,$60.69,$61.1,$60.48
10/18/2016,$60.93,1984969,$60.74,$61.12,$60.2
10/17/2016,$60.4,1999804,$60.26,$60.76,$60.09
10/14/2016,$59.8,2607155,$60.06,$60.54,$59.79
10/13/2016,$60.37,3196850,$59.39,$60.52,$59.17
10/12/2016,$59.31,1973829,$58.94,$59.43,$58.857
10/11/2016,$58.82,2531678,$59.39,$59.51,$58.68
10/10/2016,$59.47,2413778,$59.41,$59.59,$59.155
10/07/2016,$59.32,3692775,$59.43,$59.9,$59.07
10/06/2016,$59.01,3085518,$58.33,$59.23,$58.23
10/05/2016,$58.75,4434904,$58.81,$59.276,$58.2
10/04/2016,$58.82,3700639,$60.22,$60.22,$58.46
10/03/2016,$60.16,2697002,$61.05,$61.07,$59.85
